item_id,order_id,product_id,quantity,unit_price,item_discount,item_total,item_return_flag
ITM0000398,ORD000087,PRD0038,5,140.46,34.69,667.61,0
ITM0000399,ORD000088,PRD0069,1,577.02,30.02,547.0,0
ITM0000400,ORD000088,PRD0036,2,147.47,8.45,286.49,0
ITM0000401,ORD000088,PRD0043,1,58.52,0.52,58.0,0
ITM0000402,ORD000088,PRD0026,6,114.8,55.79,633.01,0
ITM0000403,ORD000088,PRD0038,4,142.06,13.01,555.23,0
ITM0000404,ORD000089,PRD0029,1,255.22,3.31,251.91,0
ITM0000405,ORD000089,PRD0057,1,288.31,3.63,284.68,0
ITM0000406,ORD000089,PRD0038,1,145.0,0.97,144.03,0
ITM0000407,ORD000089,PRD0102,2,68.22,1.53,134.91,0
ITM0000408,ORD000090,PRD0057,2,298.0,3.11,592.89,0
ITM0000409,ORD000090,PRD0104,1,93.36,1.89,91.47,0
ITM0000410,ORD000090,PRD0004,1,223.25,7.47,215.78,0
ITM0000411,ORD000090,PRD0055,3,113.52,13.46,327.1,0
ITM0000412,ORD000090,PRD0096,1,86.49,1.28,85.21,0
ITM0000413,ORD000091,PRD0020,1,37.05,1.61,35.44,0
ITM0000414,ORD000091,PRD0098,1,222.85,2.85,220.0,0
ITM0000415,ORD000091,PRD0002,1,125.15,1.05,124.1,0
ITM0000416,ORD000092,PRD0065,2,70.46,7.53,133.39,0
ITM0000417,ORD000092,PRD0040,2,158.14,16.61,299.67,0
ITM0000418,ORD000092,PRD0004,6,207.21,0.97,1242.29,0
ITM0000419,ORD000092,PRD0104,1,95.75,5.08,90.67,0
ITM0000420,ORD000092,PRD0043,1,59.01,0.4,58.61,0
ITM0000421,ORD000093,PRD0003,3,99.41,16.77,281.46,0
ITM0000422,ORD000093,PRD0069,1,549.9,5.77,544.13,0
ITM0000423,ORD000093,PRD0045,1,37.02,2.32,34.7,0
ITM0000424,ORD000093,PRD0010,6,43.12,12.78,245.94,0
ITM0000425,ORD000093,PRD0017,1,54.74,3.45,51.29,0
ITM0000426,ORD000094,PRD0061,1,355.2,23.01,332.19,0
ITM0000427,ORD000094,PRD0047,1,103.14,0.09,103.05,0
ITM0000428,ORD000094,PRD0088,1,233.45,1.11,232.34,0
ITM0000429,ORD000094,PRD0097,4,307.73,67.89,1163.03,0
ITM0000430,ORD000094,PRD0060,1,302.19,16.33,285.86,0
ITM0000431,ORD000095,PRD0002,1,117.75,6.61,111.14,0
ITM0000432,ORD000095,PRD0070,2,481.36,17.24,945.48,0
ITM0000433,ORD000095,PRD0037,4,195.63,42.46,740.06,0
ITM0000434,ORD000096,PRD0029,2,238.64,23.13,454.15,0
ITM0000435,ORD000096,PRD0103,5,96.25,25.52,455.73,0
ITM0000436,ORD000096,PRD0011,1,52.09,0.62,51.47,0
ITM0000437,ORD000096,PRD0067,1,78.49,4.68,73.81,0
ITM0000438,ORD000096,PRD0001,1,41.39,1.49,39.9,0
ITM0000439,ORD000096,PRD0104,2,98.02,2.46,193.58,0
ITM0000440,ORD000096,PRD0009,1,71.4,0.17,71.23,0
ITM0000441,ORD000096,PRD0008,3,18.98,3.28,53.66,0
ITM0000442,ORD000097,PRD0027,2,476.9,3.29,950.51,0
ITM0000443,ORD000097,PRD0032,3,97.29,12.99,278.88,0
ITM0000444,ORD000097,PRD0017,1,53.32,1.44,51.88,0
ITM0000445,ORD000097,PRD0057,2,277.8,38.28,517.32,0
ITM0000446,ORD000097,PRD0040,6,156.27,19.95,917.67,0
ITM0000447,ORD000097,PRD0003,2,97.49,9.9,185.08,0
ITM0000448,ORD000098,PRD0069,3,548.25,89.24,1555.51,0
ITM0000449,ORD000098,PRD0073,1,117.7,2.36,115.34,0
ITM0000450,ORD000098,PRD0070,1,519.63,30.37,489.26,0
ITM0000451,ORD000098,PRD0025,2,76.53,2.88,150.18,0
ITM0000452,ORD000098,PRD0008,2,20.22,0.59,39.85,0
ITM0000453,ORD000098,PRD0022,5,106.09,26.97,503.48,0
ITM0000454,ORD000099,PRD0092,1,119.59,4.94,114.65,0
ITM0000455,ORD000099,PRD0111,1,72.93,2.5,70.43,0
ITM0000456,ORD000099,PRD0046,1,22.15,0.16,21.99,0
ITM0000457,ORD000100,PRD0005,1,115.99,1.3,114.69,0
ITM0000458,ORD000100,PRD0102,2,67.56,2.46,132.66,0
ITM0000459,ORD000100,PRD0025,1,70.87,1.21,69.66,0
ITM0000460,ORD000100,PRD0099,2,310.81,7.85,613.77,0
ITM0000461,ORD000101,PRD0082,1,694.57,17.85,676.72,0
ITM0000462,ORD000101,PRD0079,1,106.98,1.52,105.46,0
ITM0000463,ORD000102,PRD0068,5,175.86,81.17,798.13,0
ITM0000464,ORD000102,PRD0067,2,83.53,11.63,155.43,0
ITM0000465,ORD000102,PRD0059,1,420.5,21.18,399.32,0
ITM0000466,ORD000102,PRD0112,2,682.07,32.53,1331.61,0
ITM0000467,ORD000102,PRD0077,1,176.95,13.37,163.58,0
ITM0000468,ORD000102,PRD0082,3,683.56,47.95,2002.73,0
ITM0000469,ORD000102,PRD0100,3,65.33,14.69,181.3,0
ITM0000470,ORD000102,PRD0022,5,103.9,47.84,471.66,0
ITM0000471,ORD000102,PRD0009,1,69.36,1.73,67.63,0
ITM0000472,ORD000103,PRD0052,2,82.6,15.65,149.55,0
ITM0000473,ORD000103,PRD0055,1,121.01,11.64,109.37,0
ITM0000474,ORD000103,PRD0093,2,143.46,6.98,279.94,0
ITM0000475,ORD000103,PRD0048,3,162.65,9.19,478.76,0
ITM0000476,ORD000103,PRD0061,1,382.59,10.53,372.06,0
ITM0000477,ORD000103,PRD0057,2,295.29,22.69,567.89,0
ITM0000478,ORD000103,PRD0004,1,207.16,12.32,194.84,0
ITM0000479,ORD000103,PRD0065,1,70.33,5.83,64.5,0
ITM0000480,ORD000104,PRD0063,2,113.84,1.85,225.83,0
ITM0000481,ORD000104,PRD0017,3,52.61,12.44,145.39,0
ITM0000482,ORD000104,PRD0013,3,10.02,0.4,29.66,0
ITM0000483,ORD000104,PRD0112,2,714.81,114.94,1314.68,0
ITM0000484,ORD000104,PRD0044,1,55.98,3.2,52.78,0
ITM0000485,ORD000105,PRD0023,1,58.12,3.48,54.64,0
ITM0000486,ORD000105,PRD0017,1,56.15,3.67,52.48,0
ITM0000487,ORD000105,PRD0071,1,319.38,3.95,315.43,0
ITM0000488,ORD000105,PRD0065,1,67.67,1.44,66.23,0
ITM0000489,ORD000105,PRD0068,3,188.05,45.18,518.97,0
ITM0000490,ORD000105,PRD0009,1,66.59,3.25,63.34,0
ITM0000491,ORD000106,PRD0034,3,52.23,11.28,145.41,0
ITM0000492,ORD000106,PRD0050,3,236.03,4.55,703.54,0
ITM0000493,ORD000106,PRD0043,2,59.76,3.62,115.9,0
ITM0000494,ORD000106,PRD0099,3,309.91,57.2,872.53,0
ITM0000495,ORD000106,PRD0106,1,32.67,2.9,29.77,0
ITM0000496,ORD000107,PRD0033,1,115.02,5.16,109.86,0
ITM0000497,ORD000107,PRD0099,1,321.72,18.8,302.92,0
ITM0000498,ORD000107,PRD0083,2,228.96,41.55,416.37,0
ITM0000499,ORD000107,PRD0107,1,119.92,1.24,118.68,0
ITM0000500,ORD000107,PRD0025,1,71.76,4.21,67.55,0
ITM0000501,ORD000107,PRD0062,3,223.71,41.18,629.95,0
ITM0000502,ORD000107,PRD0028,1,100.19,4.22,95.97,0
ITM0000503,ORD000108,PRD0035,5,27.48,8.35,129.05,0
ITM0000504,ORD000108,PRD0068,5,183.7,13.45,905.05,0
ITM0000505,ORD000109,PRD0097,3,302.82,8.74,899.72,0
ITM0000506,ORD000109,PRD0065,1,68.87,3.42,65.45,0
ITM0000507,ORD000109,PRD0027,1,477.33,5.32,472.01,0
ITM0000508,ORD000109,PRD0056,1,220.67,20.95,199.72,0
ITM0000509,ORD000109,PRD0049,2,159.43,28.62,290.24,0
ITM0000510,ORD000109,PRD0002,2,120.85,13.0,228.7,0
ITM0000511,ORD000109,PRD0060,1,312.22,12.85,299.37,0
ITM0000512,ORD000110,PRD0077,2,171.52,31.11,311.93,0
ITM0000513,ORD000110,PRD0061,2,365.4,9.6,721.2,0
ITM0000514,ORD000110,PRD0007,2,53.58,5.61,101.55,0
ITM0000515,ORD000110,PRD0012,1,120.05,1.2,118.85,0
ITM0000516,ORD000110,PRD0064,4,184.01,0.76,735.28,0
ITM0000517,ORD000110,PRD0028,2,94.78,7.67,181.89,0
ITM0000518,ORD000110,PRD0008,1,19.13,0.3,18.83,0
ITM0000519,ORD000111,PRD0047,2,96.71,11.32,182.1,0
ITM0000520,ORD000111,PRD0059,2,393.32,39.2,747.44,0
ITM0000521,ORD000111,PRD0036,1,158.26,2.36,155.9,0
ITM0000522,ORD000111,PRD0076,1,122.29,4.62,117.67,0
ITM0000523,ORD000111,PRD0068,3,187.08,8.34,552.9,0
ITM0000524,ORD000111,PRD0037,1,202.18,7.59,194.59,0
ITM0000525,ORD000111,PRD0079,5,109.26,20.34,525.96,0
ITM0000526,ORD000111,PRD0069,2,569.69,108.55,1030.83,0
ITM0000527,ORD000111,PRD0058,2,127.4,14.25,240.55,0
ITM0000528,ORD000112,PRD0089,1,1306.82,9.71,1297.11,0
ITM0000529,ORD000112,PRD0063,2,116.97,9.62,224.32,0
ITM0000530,ORD000112,PRD0025,1,77.38,7.14,70.24,0
ITM0000531,ORD000112,PRD0021,2,106.26,20.98,191.54,1
ITM0000532,ORD000112,PRD0038,1,143.06,4.98,138.08,0
ITM0000533,ORD000112,PRD0052,3,76.64,11.72,218.2,0
ITM0000534,ORD000112,PRD0031,1,172.24,0.39,171.85,0
ITM0000535,ORD000113,PRD0055,1,118.22,1.98,116.24,0
ITM0000536,ORD000113,PRD0017,1,55.26,2.5,52.76,0
ITM0000537,ORD000113,PRD0111,5,70.7,31.24,322.26,0
ITM0000538,ORD000113,PRD0011,1,55.86,1.29,54.57,1
ITM0000539,ORD000113,PRD0107,3,118.27,7.8,347.01,0
ITM0000540,ORD000114,PRD0076,1,124.72,8.64,116.08,0
ITM0000541,ORD000114,PRD0048,1,164.19,11.83,152.36,0
ITM0000542,ORD000114,PRD0067,1,77.15,6.45,70.7,0
ITM0000543,ORD000114,PRD0038,1,146.24,4.36,141.88,0
ITM0000544,ORD000114,PRD0032,1,101.28,0.59,100.69,0
ITM0000545,ORD000114,PRD0062,3,236.13,69.71,638.68,0
ITM0000546,ORD000115,PRD0054,1,115.75,5.65,110.1,0
ITM0000547,ORD000115,PRD0062,1,226.61,14.91,211.7,0
ITM0000548,ORD000115,PRD0030,1,59.11,3.4,55.71,0
ITM0000549,ORD000115,PRD0041,4,213.03,0.93,851.19,0
ITM0000550,ORD000115,PRD0009,1,70.75,5.74,65.01,0
ITM0000551,ORD000115,PRD0006,3,50.7,1.62,150.48,0
ITM0000552,ORD000115,PRD0026,1,110.18,7.7,102.48,0
ITM0000553,ORD000116,PRD0100,1,62.93,0.62,62.31,0
ITM0000554,ORD000116,PRD0053,3,139.77,9.12,410.19,0
ITM0000555,ORD000116,PRD0033,1,117.77,0.87,116.9,0
ITM0000556,ORD000117,PRD0056,1,210.95,7.32,203.63,0
ITM0000557,ORD000117,PRD0042,4,142.96,23.36,548.48,0
ITM0000558,ORD000117,PRD0060,3,330.41,93.48,897.75,0
ITM0000559,ORD000117,PRD0012,2,114.35,13.0,215.7,0
ITM0000560,ORD000117,PRD0114,3,397.03,12.45,1178.64,0
ITM0000561,ORD000117,PRD0047,4,101.72,11.79,395.09,0
ITM0000562,ORD000117,PRD0039,1,221.8,11.27,210.53,0
ITM0000563,ORD000118,PRD0094,4,164.29,39.27,617.89,0
ITM0000564,ORD000118,PRD0049,1,156.43,13.46,142.97,0
ITM0000565,ORD000118,PRD0076,2,121.77,9.12,234.42,0
ITM0000566,ORD000118,PRD0011,2,51.82,1.03,102.61,0
ITM0000567,ORD000119,PRD0096,5,83.66,17.73,400.57,0
ITM0000568,ORD000119,PRD0077,1,178.34,17.12,161.22,0
ITM0000569,ORD000119,PRD0021,1,102.59,9.32,93.27,0
ITM0000570,ORD000119,PRD0015,1,73.18,2.07,71.11,0
ITM0000571,ORD000119,PRD0034,1,51.88,3.55,48.33,0
ITM0000572,ORD000119,PRD0111,2,71.86,12.28,131.44,0
ITM0000573,ORD000119,PRD0026,1,110.96,0.74,110.22,0
ITM0000574,ORD000119,PRD0050,1,226.92,9.96,216.96,0
ITM0000575,ORD000120,PRD0061,1,372.87,6.74,366.13,0
ITM0000576,ORD000120,PRD0109,1,21.92,1.77,20.15,0
ITM0000577,ORD000120,PRD0056,2,208.8,6.02,411.58,0
ITM0000578,ORD000120,PRD0090,3,398.85,24.97,1171.58,0
ITM0000579,ORD000120,PRD0059,2,409.61,0.06,819.16,0
ITM0000580,ORD000121,PRD0005,1,115.32,7.65,107.67,0
ITM0000581,ORD000121,PRD0034,1,53.78,1.05,52.73,0
ITM0000582,ORD000121,PRD0061,1,360.72,21.84,338.88,0
ITM0000583,ORD000121,PRD0109,2,20.2,3.66,36.74,0
ITM0000584,ORD000121,PRD0098,5,216.33,101.52,980.13,0
ITM0000585,ORD000122,PRD0020,2,36.31,6.39,66.23,0
ITM0000586,ORD000122,PRD0106,2,32.94,0.44,65.44,0
ITM0000587,ORD000122,PRD0097,3,305.64,45.23,871.69,0
ITM0000588,ORD000122,PRD0082,3,685.84,2.66,2054.86,0
ITM0000589,ORD000123,PRD0043,4,56.09,2.99,221.37,0
ITM0000590,ORD000123,PRD0054,1,124.08,9.85,114.23,0
ITM0000591,ORD000123,PRD0050,4,226.95,6.95,900.85,0
ITM0000592,ORD000123,PRD0026,3,113.62,20.12,320.74,0
ITM0000593,ORD000124,PRD0011,2,56.22,0.34,112.1,0
ITM0000594,ORD000124,PRD0100,2,64.11,7.46,120.76,1
ITM0000595,ORD000124,PRD0077,5,173.97,33.09,836.76,0
ITM0000596,ORD000125,PRD0038,5,143.26,25.11,691.19,0
ITM0000597,ORD000125,PRD0049,3,156.8,25.06,445.34,0
ITM0000598,ORD000125,PRD0031,2,162.42,4.23,320.61,0
ITM0000599,ORD000125,PRD0075,1,143.01,1.05,141.96,0
ITM0000600,ORD000125,PRD0080,3,78.34,0.23,234.79,0
ITM0000601,ORD000126,PRD0017,2,53.01,1.32,104.7,0
ITM0000602,ORD000126,PRD0028,2,93.51,5.94,181.08,0
ITM0000603,ORD000126,PRD0043,3,57.17,9.03,162.48,0
ITM0000604,ORD000126,PRD0027,4,446.67,41.87,1744.81,0
ITM0000605,ORD000126,PRD0077,2,173.24,10.51,335.97,0
ITM0000606,ORD000126,PRD0011,1,51.85,0.21,51.64,0
ITM0000607,ORD000127,PRD0035,3,27.38,2.98,79.16,0
ITM0000608,ORD000127,PRD0111,1,74.89,3.33,71.56,0
ITM0000609,ORD000127,PRD0018,4,50.38,10.15,191.37,0
ITM0000610,ORD000127,PRD0060,1,317.78,3.82,313.96,0
ITM0000611,ORD000127,PRD0039,1,222.6,10.82,211.78,0
ITM0000612,ORD000127,PRD0006,4,50.01,7.5,192.54,0
ITM0000613,ORD000128,PRD0048,1,160.22,10.88,149.34,0
ITM0000614,ORD000128,PRD0098,1,234.31,12.95,221.36,0
ITM0000615,ORD000128,PRD0023,3,58.61,6.17,169.66,0
ITM0000616,ORD000128,PRD0007,2,49.33,2.74,95.92,0
ITM0000617,ORD000128,PRD0105,1,40.77,1.23,39.54,0
ITM0000618,ORD000128,PRD0032,1,103.51,3.81,99.7,0
ITM0000619,ORD000128,PRD0056,1,218.3,7.79,210.51,0
ITM0000620,ORD000128,PRD0082,2,687.11,9.33,1364.89,0
ITM0000621,ORD000129,PRD0026,1,106.94,5.7,101.24,0
ITM0000622,ORD000129,PRD0072,4,133.88,28.8,506.72,0
ITM0000623,ORD000129,PRD0011,4,52.74,6.95,204.01,0
ITM0000624,ORD000129,PRD0024,1,130.86,2.55,128.31,0
ITM0000625,ORD000130,PRD0018,2,47.77,3.58,91.96,0
ITM0000626,ORD000130,PRD0073,1,121.08,3.43,117.65,0
ITM0000627,ORD000130,PRD0106,1,30.1,0.43,29.67,0
ITM0000628,ORD000130,PRD0050,3,248.02,45.61,698.45,0
ITM0000629,ORD000130,PRD0051,2,115.96,2.14,229.78,0
ITM0000630,ORD000131,PRD0042,1,134.5,2.53,131.97,0
ITM0000631,ORD000131,PRD0026,4,115.31,31.3,429.94,0
ITM0000632,ORD000131,PRD0044,1,55.98,3.01,52.97,0
ITM0000633,ORD000131,PRD0059,3,391.34,48.84,1125.18,0
ITM0000634,ORD000132,PRD0101,4,29.22,6.38,110.5,0
ITM0000635,ORD000132,PRD0034,4,53.3,6.16,207.04,0
ITM0000636,ORD000132,PRD0108,1,113.62,0.35,113.27,0
ITM0000637,ORD000132,PRD0037,1,194.6,2.16,192.44,0
ITM0000638,ORD000132,PRD0059,2,391.01,54.69,727.33,0
ITM0000639,ORD000132,PRD0072,1,129.39,3.86,125.53,0
ITM0000640,ORD000132,PRD0107,1,115.12,2.83,112.29,0
ITM0000641,ORD000132,PRD0020,2,36.97,2.69,71.25,0
ITM0000642,ORD000132,PRD0076,1,120.56,5.53,115.03,0
ITM0000643,ORD000133,PRD0050,1,231.27,2.06,229.21,0
ITM0000644,ORD000133,PRD0023,1,59.31,0.44,58.87,0
ITM0000645,ORD000133,PRD0078,2,275.43,0.0,550.86,0
ITM0000646,ORD000134,PRD0029,1,256.63,11.89,244.74,0
ITM0000647,ORD000134,PRD0046,1,22.26,0.93,21.33,0
ITM0000648,ORD000134,PRD0060,1,317.64,4.57,313.07,0
ITM0000649,ORD000134,PRD0037,3,204.15,21.35,591.1,0
ITM0000650,ORD000134,PRD0015,3,71.33,8.18,205.81,0
ITM0000651,ORD000134,PRD0109,3,21.19,2.84,60.73,0
ITM0000652,ORD000135,PRD0038,2,142.24,3.99,280.49,0
ITM0000653,ORD000135,PRD0059,5,428.01,13.97,2126.08,0
ITM0000654,ORD000135,PRD0029,4,257.47,3.33,1026.55,0
ITM0000655,ORD000136,PRD0036,6,149.98,58.03,841.85,0
ITM0000656,ORD000136,PRD0052,1,76.51,3.47,73.04,0
ITM0000657,ORD000137,PRD0052,3,80.97,1.97,240.94,0
ITM0000658,ORD000138,PRD0046,1,21.99,0.5,21.49,0
ITM0000659,ORD000138,PRD0014,1,14.56,1.01,13.55,0
ITM0000660,ORD000139,PRD0010,2,39.75,0.67,78.83,0
ITM0000661,ORD000139,PRD0105,1,40.92,0.61,40.31,0
ITM0000662,ORD000139,PRD0059,3,410.24,2.9,1227.82,0
ITM0000663,ORD000139,PRD0066,2,46.04,2.37,89.71,0
ITM0000664,ORD000140,PRD0063,2,112.88,4.17,221.59,0
ITM0000665,ORD000140,PRD0079,3,103.17,3.64,305.87,0
ITM0000666,ORD000140,PRD0031,2,171.81,21.68,321.94,0
ITM0000667,ORD000140,PRD0108,3,107.59,8.99,313.78,0
ITM0000668,ORD000140,PRD0089,1,1361.12,52.73,1308.39,0
ITM0000669,ORD000140,PRD0096,1,82.03,0.87,81.16,0
ITM0000670,ORD000141,PRD0014,4,15.02,0.95,59.13,0
ITM0000671,ORD000141,PRD0022,3,110.75,18.26,313.99,0
ITM0000672,ORD000141,PRD0023,2,58.13,6.07,110.19,0
ITM0000673,ORD000141,PRD0097,1,302.54,2.36,300.18,0
ITM0000674,ORD000142,PRD0019,1,52.31,3.16,49.15,0
ITM0000675,ORD000142,PRD0084,3,211.2,10.12,623.48,0
ITM0000676,ORD000142,PRD0054,1,116.73,1.86,114.87,0
ITM0000677,ORD000143,PRD0001,3,42.61,7.61,120.22,0
ITM0000678,ORD000143,PRD0038,1,144.58,8.26,136.32,0
ITM0000679,ORD000143,PRD0036,3,146.21,24.38,414.25,0
ITM0000680,ORD000144,PRD0071,1,336.23,17.93,318.3,0
ITM0000681,ORD000144,PRD0073,1,120.25,4.53,115.72,0
ITM0000682,ORD000144,PRD0074,2,118.11,2.44,233.78,0
ITM0000683,ORD000144,PRD0001,3,41.34,0.39,123.63,0
ITM0000684,ORD000144,PRD0108,2,109.57,12.2,206.94,0
ITM0000685,ORD000145,PRD0087,3,544.11,34.89,1597.44,0
ITM0000686,ORD000145,PRD0102,4,65.82,9.42,253.86,0
ITM0000687,ORD000145,PRD0002,1,116.4,4.88,111.52,0
ITM0000688,ORD000146,PRD0107,1,117.3,7.57,109.73,0
ITM0000689,ORD000146,PRD0040,1,154.71,5.09,149.62,0
ITM0000690,ORD000146,PRD0059,1,393.87,24.22,369.65,0
ITM0000691,ORD000146,PRD0044,1,54.51,3.44,51.07,0
ITM0000692,ORD000146,PRD0105,1,40.54,2.08,38.46,0
ITM0000693,ORD000146,PRD0007,2,51.55,2.46,100.64,0
ITM0000694,ORD000147,PRD0047,1,100.6,3.27,97.33,0
ITM0000695,ORD000147,PRD0069,2,550.11,22.59,1077.63,0
ITM0000696,ORD000147,PRD0082,1,718.25,42.13,676.12,0
ITM0000697,ORD000147,PRD0057,2,296.22,26.66,565.78,0
ITM0000698,ORD000147,PRD0102,3,66.43,3.66,195.63,0
ITM0000699,ORD000147,PRD0106,2,31.71,4.24,59.18,0
ITM0000700,ORD000147,PRD0006,4,53.79,1.83,213.33,0
ITM0000701,ORD000147,PRD0035,1,27.22,0.43,26.79,0
ITM0000702,ORD000148,PRD0095,1,192.25,5.43,186.82,0
ITM0000703,ORD000148,PRD0011,1,52.0,2.67,49.33,0
ITM0000704,ORD000148,PRD0008,3,20.39,0.2,60.97,0
ITM0000705,ORD000148,PRD0057,3,272.27,45.69,771.12,0
ITM0000706,ORD000148,PRD0051,4,122.85,28.26,463.14,0
ITM0000707,ORD000148,PRD0022,2,103.53,1.56,205.5,0
ITM0000708,ORD000149,PRD0101,2,29.73,3.12,56.34,0
ITM0000709,ORD000149,PRD0104,1,98.34,1.24,97.1,0
ITM0000710,ORD000149,PRD0035,1,26.73,0.68,26.05,0
ITM0000711,ORD000149,PRD0100,5,61.07,0.07,305.28,0
ITM0000712,ORD000149,PRD0033,1,108.16,0.65,107.51,0
ITM0000713,ORD000150,PRD0010,3,39.85,0.09,119.46,0
ITM0000714,ORD000150,PRD0104,1,97.21,2.05,95.16,0
ITM0000715,ORD000150,PRD0041,1,214.61,3.5,211.11,0
ITM0000716,ORD000150,PRD0075,2,146.29,2.36,290.22,0
ITM0000717,ORD000151,PRD0031,1,173.81,9.53,164.28,0
ITM0000718,ORD000151,PRD0002,1,116.0,0.74,115.26,0
ITM0000719,ORD000151,PRD0008,2,20.09,1.69,38.49,0
ITM0000720,ORD000151,PRD0046,1,21.24,1.43,19.81,0
ITM0000721,ORD000151,PRD0069,3,579.55,44.73,1693.92,0
ITM0000722,ORD000151,PRD0027,1,454.91,2.76,452.15,0
ITM0000723,ORD000151,PRD0070,5,481.6,79.95,2328.05,0
ITM0000724,ORD000151,PRD0073,2,119.57,0.63,238.51,0
ITM0000725,ORD000152,PRD0045,1,37.16,1.85,35.31,0
ITM0000726,ORD000152,PRD0041,1,214.3,1.12,213.18,0
ITM0000727,ORD000152,PRD0016,2,35.89,0.68,71.1,0
ITM0000728,ORD000152,PRD0025,1,72.05,1.54,70.51,0
ITM0000729,ORD000152,PRD0004,3,218.24,43.32,611.4,0
ITM0000730,ORD000152,PRD0063,4,113.28,15.04,438.08,0
ITM0000731,ORD000153,PRD0020,3,37.73,2.68,110.51,0
ITM0000732,ORD000153,PRD0027,1,473.3,2.82,470.48,0
ITM0000733,ORD000153,PRD0077,1,179.95,4.41,175.54,0
ITM0000734,ORD000154,PRD0013,1,10.54,0.11,10.43,0
ITM0000735,ORD000154,PRD0078,1,279.81,3.13,276.68,0
ITM0000736,ORD000155,PRD0010,2,42.18,3.42,80.94,0
ITM0000737,ORD000155,PRD0043,5,57.59,12.91,275.04,0
ITM0000738,ORD000156,PRD0062,1,227.87,0.76,227.11,0
ITM0000739,ORD000156,PRD0082,3,716.29,28.55,2120.32,0
ITM0000740,ORD000156,PRD0004,4,214.19,14.38,842.38,0
ITM0000741,ORD000156,PRD0026,1,109.71,4.62,105.09,0
ITM0000742,ORD000156,PRD0024,1,131.93,3.45,128.48,0
ITM0000743,ORD000156,PRD0011,1,52.64,0.2,52.44,0
ITM0000744,ORD000157,PRD0025,1,75.34,0.55,74.79,0
ITM0000745,ORD000157,PRD0027,5,476.31,89.5,2292.05,0
ITM0000746,ORD000157,PRD0050,2,245.74,20.15,471.33,0
ITM0000747,ORD000157,PRD0066,1,46.03,0.44,45.59,0
ITM0000748,ORD000158,PRD0030,1,59.26,2.72,56.54,0
ITM0000749,ORD000158,PRD0025,2,75.42,3.79,147.05,0
ITM0000750,ORD000158,PRD0052,1,77.18,2.01,75.17,0
ITM0000751,ORD000158,PRD0002,3,116.85,2.47,348.08,0
ITM0000752,ORD000158,PRD0006,2,52.99,0.87,105.11,0
ITM0000753,ORD000158,PRD0039,1,206.62,2.66,203.96,0
ITM0000754,ORD000159,PRD0107,1,123.14,6.01,117.13,0
ITM0000755,ORD000159,PRD0072,3,136.26,17.23,391.55,0
ITM0000756,ORD000160,PRD0085,2,211.33,11.06,411.6,0
ITM0000757,ORD000160,PRD0037,3,194.34,20.94,562.08,0
ITM0000758,ORD000160,PRD0018,2,48.44,4.58,92.3,0
ITM0000759,ORD000160,PRD0049,2,151.4,7.53,295.27,0
ITM0000760,ORD000160,PRD0053,1,133.48,4.02,129.46,0
ITM0000761,ORD000161,PRD0052,1,77.61,3.53,74.08,0
ITM0000762,ORD000161,PRD0055,1,120.97,4.06,116.91,0
ITM0000763,ORD000161,PRD0107,2,117.28,8.84,225.72,0
ITM0000764,ORD000161,PRD0102,2,68.1,3.49,132.71,0
ITM0000765,ORD000161,PRD0100,5,60.12,9.87,290.73,0
ITM0000766,ORD000161,PRD0080,2,81.4,5.29,157.51,0
ITM0000767,ORD000162,PRD0095,3,204.48,31.13,582.31,0
ITM0000768,ORD000162,PRD0047,1,98.94,3.96,94.98,0
ITM0000769,ORD000162,PRD0076,4,118.56,32.97,441.27,0
ITM0000770,ORD000162,PRD0011,1,53.06,2.82,50.24,0
ITM0000771,ORD000163,PRD0020,1,39.71,2.33,37.38,0
ITM0000772,ORD000164,PRD0029,1,245.83,0.76,245.07,1
ITM0000773,ORD000164,PRD0021,3,100.39,20.0,281.17,0
ITM0000774,ORD000164,PRD0072,2,129.48,1.22,257.74,1
ITM0000775,ORD000165,PRD0031,1,159.99,4.08,155.91,0
ITM0000776,ORD000165,PRD0053,2,137.29,16.01,258.57,0
ITM0000777,ORD000165,PRD0008,5,20.2,3.36,97.64,1
ITM0000778,ORD000165,PRD0085,4,208.16,0.4,832.24,0
ITM0000779,ORD000165,PRD0064,4,188.8,25.57,729.63,0
ITM0000780,ORD000165,PRD0074,3,118.47,13.18,342.23,0
ITM0000781,ORD000166,PRD0061,1,386.24,13.4,372.84,0
ITM0000782,ORD000166,PRD0038,1,134.85,8.02,126.83,0
ITM0000783,ORD000166,PRD0015,6,70.0,2.71,417.29,0
ITM0000784,ORD000166,PRD0106,4,30.36,8.12,113.32,0
ITM0000785,ORD000166,PRD0077,2,175.61,1.9,349.32,0
ITM0000786,ORD000167,PRD0017,1,55.2,0.52,54.68,0
ITM0000787,ORD000167,PRD0028,3,101.05,9.47,293.68,0
ITM0000788,ORD000167,PRD0086,2,318.42,32.48,604.36,0
ITM0000789,ORD000167,PRD0070,1,515.43,1.47,513.96,0
ITM0000790,ORD000168,PRD0072,4,135.04,26.7,513.46,0
ITM0000791,ORD000168,PRD0033,3,116.61,22.08,327.75,0
ITM0000792,ORD000168,PRD0017,3,55.98,0.59,167.35,0
ITM0000793,ORD000168,PRD0062,4,217.74,60.66,810.3,0
ITM0000794,ORD000169,PRD0110,2,100.58,0.84,200.32,0
ITM0000795,ORD000169,PRD0025,2,71.78,4.21,139.35,0
