order_id,customer_id,order_date,order_month,order_quarter,delivery_date,channel,city,order_status,payment_method,delivery_slot,promo_code,promo_discount_amt,gross_order_value,net_order_value
ORD000187,CUST00048,2023-07-29,7,3,2023-07-30,App,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,1620.63,1620.63
ORD000188,CUST00049,2023-12-28,12,4,2023-12-30,Web,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,56.95,56.95
ORD000189,CUST00049,2023-11-23,11,4,2023-11-25,App,Bengaluru,Returned,UPI,Late Night 8-11 PM,BIGSALE23,143.24,2303.7,826.67
ORD000190,CUST00049,2023-06-23,6,2,2023-06-26,Web,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,,0.0,653.11,653.11
ORD000191,CUST00049,2023-03-08,3,1,2023-03-09,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,HOLI23,60.23,699.39,639.16
ORD000192,CUST00049,2023-01-30,1,1,2023-01-31,Web,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,1509.16,1509.16
ORD000193,CUST00049,2023-04-02,4,2,2023-04-03,App,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,44.2,44.2
ORD000194,CUST00049,2023-12-10,12,4,2023-12-12,App,Bengaluru,Returned,Credit Card,Afternoon 10-2 PM,,0.0,1113.58,91.78
ORD000195,CUST00049,2023-10-18,10,4,2023-10-21,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,1240.91,1240.91
ORD000196,CUST00049,2023-12-08,12,4,2023-12-09,App,Bengaluru,Delivered,Credit Card,Late Night 8-11 PM,,0.0,4143.08,4143.08
ORD000197,CUST00049,2023-05-31,5,2,2023-06-02,App,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,394.25,394.25
ORD000198,CUST00049,2023-09-16,9,3,2023-09-19,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,110.72,110.72
ORD000199,CUST00049,2023-10-15,10,4,2023-10-17,Kiosk,Bengaluru,Delivered,COD,Evening 4-8 PM,,0.0,1096.32,1096.32
ORD000200,CUST00049,2023-04-18,4,2,2023-04-19,App,Bengaluru,Delivered,COD,Evening 4-8 PM,,0.0,1177.49,1177.49
ORD000201,CUST00049,2023-09-29,9,3,2023-10-01,App,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,1003.0,1003.0
ORD000202,CUST00049,2023-04-05,4,2,2023-04-06,App,Bengaluru,Delivered,COD,Morning 6-10 AM,,0.0,135.8,135.8
ORD000203,CUST00049,2023-06-17,6,2,2023-06-19,Web,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,,0.0,1443.61,1443.61
ORD000204,CUST00049,2023-10-04,10,4,2023-10-06,App,Bengaluru,Delivered,UPI,Late Night 8-11 PM,,0.0,1526.8,1526.8
ORD000205,CUST00049,2023-08-28,8,3,2023-08-30,Web,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,4028.82,4028.82
ORD000206,CUST00049,2023-08-02,8,3,2023-08-05,App,Bengaluru,Delivered,UPI,Late Night 8-11 PM,,0.0,1128.31,1128.31
ORD000207,CUST00049,2023-07-17,7,3,2023-07-20,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,3699.21,3699.21
ORD000208,CUST00049,2023-09-24,9,3,2023-09-26,Kiosk,Bengaluru,Delivered,Wallet,Evening 4-8 PM,,0.0,1407.87,1407.87
ORD000209,CUST00049,2023-11-06,11,4,2023-11-09,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,147.9,147.9
ORD000210,CUST00049,2023-12-13,12,4,2023-12-15,App,Bengaluru,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1443.07,1443.07
ORD000211,CUST00049,2023-02-14,2,1,2023-02-15,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,161.42,161.42
ORD000212,CUST00049,2023-02-21,2,1,2023-02-23,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,1442.36,1442.36
ORD000213,CUST00049,2023-08-04,8,3,2023-08-06,Web,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,,0.0,1350.78,1350.78
ORD000214,CUST00049,2023-11-05,11,4,,App,Bengaluru,Cancelled,Wallet,Afternoon 10-2 PM,,0.0,364.63,0.0
ORD000215,CUST00049,2023-12-11,12,4,2023-12-14,App,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,1959.86,1959.86
ORD000216,CUST00051,2023-07-07,7,3,2023-07-08,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1209.35,1209.35
ORD000217,CUST00051,2023-05-05,5,2,,App,Mumbai,Cancelled,Debit Card,Morning 6-10 AM,,0.0,1077.65,0.0
ORD000218,CUST00051,2023-01-03,1,1,2023-01-05,App,Mumbai,Delivered,UPI,Morning 6-10 AM,NY2023,167.4,1127.2,959.8
ORD000219,CUST00051,2023-09-05,9,3,,Web,Mumbai,Cancelled,UPI,Morning 6-10 AM,,0.0,1790.01,0.0
ORD000220,CUST00051,2023-05-06,5,2,2023-05-09,Web,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,945.77,945.77
ORD000221,CUST00051,2023-12-19,12,4,2023-12-22,Web,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,2437.68,2437.68
ORD000222,CUST00051,2023-04-19,4,2,2023-04-20,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1441.95,1441.95
ORD000223,CUST00051,2023-09-04,9,3,2023-09-07,Web,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1037.25,1037.25
ORD000224,CUST00051,2023-03-01,3,1,2023-03-02,Kiosk,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1945.06,1945.06
ORD000225,CUST00051,2023-03-10,3,1,2023-03-11,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,206.34,206.34
ORD000226,CUST00051,2023-11-16,11,4,2023-11-19,Kiosk,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,2056.04,2056.04
ORD000227,CUST00051,2023-04-14,4,2,2023-04-15,Web,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,2715.61,2715.61
ORD000228,CUST00051,2023-07-14,7,3,2023-07-15,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,814.31,814.31
ORD000229,CUST00051,2023-05-16,5,2,2023-05-19,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1788.3,1788.3
ORD000230,CUST00051,2023-08-19,8,3,2023-08-20,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,2322.38,2322.38
ORD000231,CUST00051,2023-02-27,2,1,2023-03-02,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1077.33,1077.33
ORD000232,CUST00051,2023-04-21,4,2,2023-04-23,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,713.4,713.4
ORD000233,CUST00051,2023-08-17,8,3,2023-08-20,App,Mumbai,Delivered,UPI,,,0.0,2528.51,2528.51
ORD000234,CUST00051,2023-10-02,10,4,2023-10-03,App,Mumbai,Returned,Credit Card,Morning 6-10 AM,,0.0,1337.34,511.6
ORD000235,CUST00051,2023-09-17,9,3,2023-09-18,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,5548.67,5548.67
ORD000236,CUST00051,2023-03-29,3,1,2023-03-31,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1107.65,1107.65
ORD000237,CUST00051,2023-04-17,4,2,2023-04-18,App,Mumbai,Delivered,Wallet,Morning 6-10 AM,,0.0,565.76,565.76
ORD000238,CUST00051,2023-11-08,11,4,2023-11-10,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,2998.58,2998.58
ORD000239,CUST00051,2023-01-02,1,1,2023-01-03,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1102.38,1102.38
ORD000240,CUST00051,2023-09-12,9,3,,App,Mumbai,Cancelled,Credit Card,Morning 6-10 AM,,0.0,176.83,0.0
ORD000241,CUST00051,2023-12-02,12,4,2023-12-03,Kiosk,Mumbai,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,2934.65,2934.65
ORD000242,CUST00051,2023-04-29,4,2,2023-04-30,Web,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1669.77,1669.77
ORD000243,CUST00053,2023-08-21,8,3,2023-08-24,Kiosk,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,717.86,717.86
ORD000244,CUST00053,2023-01-14,1,1,2023-01-15,Web,Bengaluru,Delivered,COD,Morning 6-10 AM,,0.0,853.34,853.34
ORD000245,CUST00054,2023-03-22,3,1,2023-03-25,App,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,1329.37,1329.37
ORD000246,CUST00054,2023-01-16,1,1,2023-01-18,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,2291.51,2291.51
ORD000247,CUST00054,2023-06-11,6,2,2023-06-13,Web,Pune,Delivered,Credit Card,Evening 4-8 PM,,0.0,1044.4,1044.4
ORD000248,CUST00054,2023-02-09,2,1,2023-02-11,App,Pune,Delivered,Debit Card,Morning 6-10 AM,,0.0,1774.51,1774.51
ORD000249,CUST00054,2023-10-18,10,4,2023-10-19,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,3139.74,3139.74
ORD000250,CUST00054,2023-05-11,5,2,2023-05-14,App,Pune,Delivered,Debit Card,Morning 6-10 AM,,0.0,1705.01,1705.01
ORD000251,CUST00054,2023-12-17,12,4,2023-12-18,App,Pune,Delivered,Wallet,Afternoon 10-2 PM,,0.0,2285.19,2285.19
ORD000252,CUST00054,2023-05-21,5,2,2023-05-23,App,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,1788.69,1788.69
ORD000253,CUST00054,2023-10-27,10,4,2023-10-28,App,Pune,Returned,Credit Card,Evening 4-8 PM,,0.0,1909.72,1172.08
ORD000254,CUST00054,2023-10-18,10,4,2023-10-20,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,189.46,189.46
ORD000255,CUST00054,2023-01-21,1,1,2023-01-23,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,2311.87,2311.87
ORD000256,CUST00054,2023-04-28,4,2,2023-04-29,App,Pune,Delivered,UPI,Afternoon 10-2 PM,,0.0,1494.05,1494.05
ORD000257,CUST00054,2023-03-18,3,1,2023-03-20,Web,Pune,Delivered,Credit Card,Evening 4-8 PM,,0.0,1332.28,1332.28
ORD000258,CUST00054,2023-09-26,9,3,2023-09-28,App,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,2427.2,2427.2
ORD000259,CUST00054,2023-03-29,3,1,2023-03-31,Web,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,1553.91,1553.91
ORD000260,CUST00054,2023-12-17,12,4,2023-12-18,App,Pune,Delivered,COD,Morning 6-10 AM,,0.0,1958.5,1958.5
ORD000261,CUST00054,2023-10-22,10,4,2023-10-24,Web,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,1184.64,1184.64
ORD000262,CUST00054,2023-10-01,10,4,2023-10-04,App,Pune,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,773.61,773.61
ORD000263,CUST00054,2023-06-27,6,2,2023-06-29,App,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,3473.33,3473.33
ORD000264,CUST00054,2023-07-27,7,3,2023-07-28,Kiosk,Pune,Delivered,Credit Card,,,0.0,1002.23,1002.23
ORD000265,CUST00054,2023-05-01,5,2,,Web,Pune,Cancelled,Wallet,Evening 4-8 PM,,0.0,573.78,0.0
ORD000266,CUST00054,2023-02-23,2,1,2023-02-24,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,1045.09,1045.09
ORD000267,CUST00054,2023-02-17,2,1,2023-02-19,Web,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,1863.12,1863.12
ORD000268,CUST00054,2023-04-19,4,2,2023-04-20,Web,Pune,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1813.64,1813.64
ORD000269,CUST00054,2023-07-06,7,3,2023-07-09,App,Pune,Delivered,UPI,Afternoon 10-2 PM,,0.0,824.42,824.42
ORD000270,CUST00054,2023-04-15,4,2,2023-04-17,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,437.55,437.55
ORD000271,CUST00054,2023-10-22,10,4,2023-10-25,Kiosk,Pune,Delivered,UPI,Evening 4-8 PM,DUSSEHRA23,88.83,802.45,713.62
ORD000272,CUST00054,2023-10-11,10,4,2023-10-14,App,Pune,Delivered,COD,Evening 4-8 PM,,0.0,2857.17,2857.17
ORD000273,CUST00054,2023-02-08,2,1,2023-02-11,App,Pune,Delivered,Wallet,Afternoon 10-2 PM,,0.0,2845.35,2845.35
ORD000274,CUST00054,2023-11-09,11,4,2023-11-12,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,1357.25,1357.25
ORD000275,CUST00054,2023-08-15,8,3,2023-08-17,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,1572.41,1572.41
ORD000276,CUST00054,2023-10-19,10,4,2023-10-20,App,Pune,Delivered,COD,Morning 6-10 AM,,0.0,625.38,625.38
ORD000277,CUST00054,2023-05-14,5,2,2023-05-16,Kiosk,Pune,Delivered,UPI,Afternoon 10-2 PM,,0.0,1186.31,1186.31
ORD000278,CUST00056,2023-10-19,10,4,2023-10-22,Web,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,4412.81,4412.81
ORD000279,CUST00056,2023-03-29,3,1,2023-03-30,Web,Delhi,Delivered,Wallet,Morning 6-10 AM,,0.0,917.32,917.32
ORD000280,CUST00056,2023-05-09,5,2,2023-05-12,App,Delhi,Delivered,Wallet,Evening 4-8 PM,,0.0,643.33,643.33
ORD000281,CUST00056,2023-06-07,6,2,2023-06-09,App,Delhi,Delivered,COD,Morning 6-10 AM,,0.0,3268.85,3268.85
ORD000282,CUST00056,2023-01-07,1,1,,Web,Delhi,Cancelled,Credit Card,Morning 6-10 AM,,0.0,2730.16,0.0
ORD000283,CUST00056,2023-11-01,11,4,2023-11-02,App,Delhi,Returned,UPI,Morning 6-10 AM,,0.0,2306.7,1350.62
ORD000284,CUST00056,2023-02-02,2,1,2023-02-03,App,Delhi,Delivered,Wallet,Evening 4-8 PM,,0.0,1125.04,1125.04
ORD000285,CUST00056,2023-08-06,8,3,,Web,Delhi,Cancelled,UPI,Morning 6-10 AM,,0.0,1005.99,0.0
ORD000286,CUST00056,2023-06-13,6,2,,Web,Delhi,Cancelled,UPI,Afternoon 10-2 PM,,0.0,978.08,0.0
ORD000287,CUST00056,2023-05-11,5,2,2023-05-14,App,Delhi,Delivered,Wallet,Morning 6-10 AM,,0.0,3802.65,3802.65
ORD000288,CUST00056,2023-10-05,10,4,2023-10-06,Kiosk,Delhi,Delivered,COD,,,0.0,1047.4,1047.4
ORD000289,CUST00056,2023-03-30,3,1,2023-04-01,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,357.19,357.19
ORD000290,CUST00056,2023-03-14,3,1,2023-03-17,Web,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,1751.03,1751.03
ORD000291,CUST00056,2023-08-20,8,3,,App,Delhi,Cancelled,UPI,Morning 6-10 AM,,0.0,1176.73,0.0
ORD000292,CUST00056,2023-02-13,2,1,2023-02-14,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,2399.6,2399.6
ORD000293,CUST00056,2023-05-07,5,2,2023-05-09,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,1445.5,1445.5
ORD000294,CUST00056,2023-03-28,3,1,2023-03-30,Kiosk,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,720.79,720.79
ORD000295,CUST00056,2023-12-04,12,4,2023-12-07,App,Delhi,Delivered,COD,Evening 4-8 PM,,0.0,1514.15,1514.15
ORD000296,CUST00056,2023-09-15,9,3,2023-09-18,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,1068.9,1068.9
ORD000297,CUST00056,2023-11-04,11,4,,Web,Delhi,Cancelled,UPI,Afternoon 10-2 PM,,0.0,1972.06,0.0
ORD000298,CUST00056,2023-06-09,6,2,2023-06-12,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,1191.68,1191.68
ORD000299,CUST00056,2023-10-02,10,4,2023-10-03,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,2632.17,2632.17
ORD000300,CUST00058,2023-03-10,3,1,2023-03-12,Web,Pune,Delivered,Credit Card,Evening 4-8 PM,,0.0,871.37,871.37
ORD000301,CUST00058,2023-08-03,8,3,,App,Pune,Cancelled,Credit Card,Late Night 8-11 PM,,0.0,1159.65,0.0
ORD000302,CUST00058,2023-09-06,9,3,2023-09-07,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,894.51,894.51
ORD000303,CUST00058,2023-07-19,7,3,2023-07-22,App,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,465.22,465.22
ORD000304,CUST00058,2023-06-26,6,2,2023-06-28,App,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,1719.43,1719.43
ORD000305,CUST00058,2023-07-27,7,3,2023-07-29,App,Pune,Delivered,COD,Evening 4-8 PM,,0.0,3053.98,3053.98
ORD000306,CUST00058,2023-10-30,10,4,2023-11-01,Web,Pune,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,1908.82,1908.82
ORD000307,CUST00058,2023-06-15,6,2,2023-06-18,App,Pune,Delivered,COD,Morning 6-10 AM,,0.0,3193.96,3193.96
ORD000308,CUST00058,2023-03-21,3,1,2023-03-23,App,Pune,Delivered,Wallet,Late Night 8-11 PM,,0.0,2069.36,2069.36
ORD000309,CUST00058,2023-08-03,8,3,2023-08-05,App,Pune,Delivered,Credit Card,Morning 6-10 AM,,0.0,1129.97,1129.97
ORD000310,CUST00058,2023-09-03,9,3,2023-09-05,Web,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,635.29,635.29
ORD000311,CUST00058,2023-04-18,4,2,2023-04-21,App,Pune,Delivered,UPI,Evening 4-8 PM,,0.0,309.95,309.95
ORD000312,CUST00058,2023-11-12,11,4,2023-11-13,App,Pune,Delivered,UPI,Afternoon 10-2 PM,DIWALI23SUPER,195.83,1104.87,909.04
ORD000313,CUST00058,2023-10-14,10,4,2023-10-15,App,Pune,Delivered,Credit Card,Morning 6-10 AM,,0.0,829.08,829.08
ORD000314,CUST00058,2023-08-01,8,3,2023-08-03,App,Pune,Delivered,COD,Morning 6-10 AM,,0.0,604.56,604.56
ORD000315,CUST00058,2023-02-05,2,1,2023-02-06,App,Pune,Delivered,Wallet,Evening 4-8 PM,,0.0,3427.46,3427.46
ORD000316,CUST00058,2023-06-20,6,2,2023-06-21,App,Pune,Delivered,UPI,Morning 6-10 AM,,0.0,2543.34,2543.34
ORD000317,CUST00058,2023-01-12,1,1,2023-01-14,App,Pune,Delivered,UPI,Afternoon 10-2 PM,,0.0,447.3,447.3
ORD000318,CUST00059,2023-07-28,7,3,2023-07-31,App,Lucknow,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,144.41,144.41
ORD000319,CUST00061,2023-04-02,4,2,2023-04-03,Web,Pune,Delivered,Wallet,Evening 4-8 PM,,0.0,281.62,281.62
ORD000320,CUST00061,2023-12-21,12,4,2023-12-23,App,Pune,Delivered,Debit Card,Evening 4-8 PM,,0.0,732.42,732.42
ORD000321,CUST00065,2023-12-13,12,4,2023-12-15,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1521.95,1521.95
ORD000322,CUST00065,2023-05-08,5,2,2023-05-11,Web,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,397.36,397.36
ORD000323,CUST00065,2023-11-06,11,4,,App,Mumbai,Cancelled,Credit Card,Afternoon 10-2 PM,,0.0,1296.45,0.0
ORD000324,CUST00065,2023-03-23,3,1,2023-03-26,App,Mumbai,Delivered,Credit Card,Late Night 8-11 PM,,0.0,4226.13,4226.13
ORD000325,CUST00065,2023-07-31,7,3,2023-08-02,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,2530.23,2530.23
ORD000326,CUST00065,2023-07-13,7,3,2023-07-16,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,3596.81,3596.81
ORD000327,CUST00065,2023-02-26,2,1,2023-03-01,Web,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,2074.71,2074.71
ORD000328,CUST00065,2023-02-26,2,1,2023-02-27,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1599.2,1599.2
ORD000329,CUST00065,2023-05-01,5,2,2023-05-02,App,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,1758.19,1758.19
ORD000330,CUST00065,2023-02-12,2,1,2023-02-15,Web,Mumbai,Delivered,Wallet,Morning 6-10 AM,,0.0,1209.17,1209.17
ORD000331,CUST00065,2023-01-15,1,1,2023-01-17,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,3029.84,3029.84
ORD000332,CUST00065,2023-01-08,1,1,2023-01-10,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,3069.26,3069.26
ORD000333,CUST00065,2023-09-02,9,3,2023-09-05,App,Mumbai,Delivered,Wallet,Late Night 8-11 PM,,0.0,2136.76,2136.76
ORD000334,CUST00065,2023-05-06,5,2,2023-05-09,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,473.57,473.57
ORD000335,CUST00065,2023-08-21,8,3,2023-08-23,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,584.27,584.27
ORD000336,CUST00069,2023-03-28,3,1,2023-03-30,Web,Lucknow,Delivered,UPI,Evening 4-8 PM,,0.0,1055.3,1055.3
ORD000337,CUST00069,2023-09-17,9,3,2023-09-20,App,Lucknow,Delivered,Debit Card,Morning 6-10 AM,,0.0,1036.95,1036.95
ORD000338,CUST00069,2023-05-16,5,2,2023-05-19,Web,Lucknow,Delivered,Credit Card,Morning 6-10 AM,,0.0,1512.94,1512.94
ORD000339,CUST00069,2023-10-29,10,4,2023-11-01,App,Lucknow,Delivered,Credit Card,Late Night 8-11 PM,,0.0,1330.44,1330.44
ORD000340,CUST00069,2023-06-20,6,2,2023-06-22,App,Lucknow,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,172.08,172.08
ORD000341,CUST00069,2023-06-02,6,2,,Web,Lucknow,Cancelled,UPI,Evening 4-8 PM,,0.0,2165.81,0.0
ORD000342,CUST00070,2023-05-13,5,2,2023-05-16,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,571.28,571.28
ORD000343,CUST00070,2023-09-27,9,3,,App,Delhi,Cancelled,UPI,,,0.0,2531.45,0.0
ORD000344,CUST00070,2023-02-05,2,1,2023-02-06,App,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,1858.73,1858.73
ORD000345,CUST00070,2023-12-17,12,4,2023-12-18,App,Delhi,Delivered,UPI,Late Night 8-11 PM,,0.0,2015.73,2015.73
ORD000346,CUST00070,2023-08-05,8,3,2023-08-08,Web,Delhi,Delivered,Wallet,Late Night 8-11 PM,,0.0,322.94,322.94
ORD000347,CUST00070,2023-12-24,12,4,2023-12-27,Web,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,2120.45,2120.45
ORD000348,CUST00070,2023-09-11,9,3,2023-09-12,Web,Delhi,Returned,UPI,Evening 4-8 PM,,0.0,698.86,326.58
ORD000349,CUST00070,2023-04-24,4,2,2023-04-27,App,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,2739.94,2739.94
ORD000350,CUST00073,2023-02-14,2,1,2023-02-15,App,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,,0.0,1695.57,1695.57
ORD000351,CUST00073,2023-09-15,9,3,2023-09-17,Web,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,1579.35,1579.35
ORD000352,CUST00073,2023-09-08,9,3,2023-09-10,App,Bengaluru,Delivered,Wallet,Late Night 8-11 PM,,0.0,696.09,696.09
ORD000353,CUST00073,2023-07-20,7,3,2023-07-22,App,Bengaluru,Returned,UPI,Evening 4-8 PM,,0.0,549.06,191.64
ORD000354,CUST00074,2023-12-13,12,4,2023-12-14,Web,Bengaluru,Delivered,UPI,Late Night 8-11 PM,,0.0,934.01,934.01
ORD000355,CUST00074,2023-10-17,10,4,2023-10-19,Kiosk,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,675.15,675.15
ORD000356,CUST00074,2023-10-19,10,4,2023-10-20,App,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,1699.8,1699.8
ORD000357,CUST00074,2023-04-17,4,2,2023-04-18,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,2015.56,2015.56
ORD000358,CUST00074,2023-09-19,9,3,2023-09-20,App,Bengaluru,Returned,UPI,Afternoon 10-2 PM,,0.0,503.81,483.36
ORD000359,CUST00074,2023-11-25,11,4,2023-11-28,Web,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,BIGSALE23,345.7,2475.83,2130.13
ORD000360,CUST00074,2023-07-18,7,3,2023-07-21,App,Bengaluru,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,2187.08,2187.08
ORD000361,CUST00074,2023-11-07,11,4,2023-11-09,Web,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,2386.14,2386.14
ORD000362,CUST00074,2023-03-24,3,1,2023-03-25,App,Bengaluru,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,1145.88,1145.88
ORD000363,CUST00074,2023-04-03,4,2,2023-04-04,Web,Bengaluru,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,758.63,758.63
ORD000364,CUST00074,2023-03-03,3,1,,App,Bengaluru,Cancelled,Credit Card,Evening 4-8 PM,,0.0,950.28,0.0
ORD000365,CUST00074,2023-09-07,9,3,2023-09-09,Kiosk,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,66.7,66.7
ORD000366,CUST00074,2023-05-05,5,2,2023-05-06,Web,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,3223.97,3223.97
ORD000367,CUST00074,2023-07-18,7,3,2023-07-20,Web,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,3035.26,3035.26
ORD000368,CUST00074,2023-08-29,8,3,2023-08-31,Web,Bengaluru,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,2491.18,2491.18
ORD000369,CUST00074,2023-03-27,3,1,2023-03-28,App,Bengaluru,Delivered,COD,Morning 6-10 AM,,0.0,921.41,921.41
ORD000370,CUST00074,2023-12-30,12,4,2024-01-02,Web,Bengaluru,Delivered,UPI,Morning 6-10 AM,XMAS23,245.32,1442.55,1197.23
ORD000371,CUST00074,2023-03-31,3,1,2023-04-02,App,Bengaluru,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,86.04,86.04
ORD000372,CUST00074,2023-03-07,3,1,2023-03-08,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,HOLI23,178.67,1737.67,1559.0
ORD000373,CUST00074,2023-10-04,10,4,2023-10-06,Web,Bengaluru,Delivered,COD,Evening 4-8 PM,,0.0,505.58,505.58
ORD000374,CUST00074,2023-09-16,9,3,2023-09-19,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,732.86,732.86
ORD000375,CUST00074,2023-12-07,12,4,2023-12-08,Web,Bengaluru,Delivered,UPI,Late Night 8-11 PM,,0.0,266.66,266.66
ORD000376,CUST00074,2023-08-27,8,3,2023-08-29,App,Bengaluru,Delivered,COD,Morning 6-10 AM,,0.0,346.81,346.81
